,Jan,Aug,Sept,Oct,Nov,Dec,Team1Site,Team2Site,Team1_Win_Precentage,ML1,Team1_AP_Rank,Team1_W,Team1_L,Team1_OSRS,Team1_DSRS,Team1_SRS,Team1_ScoringOff,Team1_ScoringDef,Team1_PassingOff,Team1_PassingDef,Team1_RushingOff,Team1_RushingDef,Team1_TotalOff,Team1_TotalDef,Team1_ACC,Team1_American,Team1_Big12,Team1_BigEast,Team1_BigTen,Team1_CUSA,Team1_Ind,Team1_MAC,Team1_MWC,Team1_Pac-10,Team1_Pac-12,Team1_SEC,Team1_SunBelt,Team1_WAC,Team2_Win_Precentage,ML2,Team2_AP_Rank,Team2_W,Team2_L,Team2_OSRS,Team2_DSRS,Team2_SRS,Team2_ScoringOff,Team2_ScoringDef,Team2_PassingOff,Team2_PassingDef,Team2_RushingOff,Team2_RushingDef,Team2_TotalOff,Team2_ACC,Team2_American,Team2_Big12,Team2_BigEast,Team2_BigTen,Team2_CUSA,Team2_Ind,Team2_MAC,Team2_MWC,Team2_Pac-10,Team2_Pac-12,Team2_SEC,Team2_SunBelt,Team2_WAC,Team2_TotalDef,Spread_Open,Spread_Close
1046,0,0,1,0,0,0,1,-1,0.8461538461538461,-650,9.0,11.0,2.0,4.92,8.64,13.56,32.65,16.26,7.25,5.28,4.03,4.2,5.5,4.46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4615384615384616,475,67.0,6.0,7.0,2.76,4.33,7.09,31.14,19.8,6.38,6.81,4.02,4.17,5.23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.17,-15.0,-15.0
5574,0,0,0,1,0,0,1,-1,0.4615384615384616,-170,67.0,6.0,7.0,2.15,-0.77,1.38,74.18,-18.48,13.27,1.92,8.0,-0.35,9.88,1.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4615384615384616,150,67.0,6.0,7.0,-1.82,1.89,0.07,74.0,-16.62,12.43,1.98,9.36,0.93,10.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8,-5.0,-3.5
4049,0,0,0,0,1,0,1,-1,0.3076923076923077,-395,67.0,4.0,9.0,-6.35,-2.73,-9.08,61.78,-11.9,9.73,3.89,6.04,1.83,7.76,2.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.15384615384615385,315,67.0,2.0,11.0,-4.53,-11.66,-16.18,63.81,-1.35,10.51,4.98,6.24,3.0,8.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.65,-10.0,-10.5
3257,0,0,0,0,0,1,1,-1,0.4615384615384616,-175,67.0,6.0,7.0,-1.75,-3.93,-5.68,25.81,31.06,-2.21,16.95,-0.48,7.71,-0.69,11.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,155,67.0,2.0,10.0,-11.38,-2.17,-13.56,16.14,28.73,-2.99,15.97,-0.84,8.55,-1.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.4,-7.0,-4.0
6703,0,0,0,0,1,0,1,-1,0.3333333333333333,-140,67.0,4.0,8.0,-4.83,1.66,-3.18,61.7,-12.29,10.71,2.59,6.18,2.71,8.47,2.23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4166666666666667,120,67.0,5.0,7.0,-1.92,-0.2,-2.11,65.56,-8.89,11.26,2.83,6.37,2.65,9.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.26,-1.0,-2.5
4136,0,0,0,0,0,1,0,0,0.7857142857142857,146,8.0,11.0,3.0,13.44,2.48,15.92,85.51,-21.1,13.8,3.3,9.14,1.99,10.41,2.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9285714285714286,-170,5.0,13.0,1.0,10.59,3.9,14.48,82.13,-20.2,12.8,2.67,7.65,1.42,10.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,3.5
5632,0,0,0,0,1,0,1,-1,0.5384615384615384,-130,67.0,7.0,6.0,-4.32,5.04,0.73,69.97,-25.31,11.62,1.66,8.3,-0.38,9.11,1.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,110,67.0,2.0,10.0,-4.34,-3.91,-8.25,70.74,-14.82,11.42,2.55,8.07,0.35,9.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,-2.0,-2.0
2777,0,0,0,1,0,0,1,-1,0.6153846153846154,-220,67.0,8.0,5.0,-1.19,-3.49,-4.68,24.64,30.25,-2.02,15.56,-0.36,7.91,-0.65,11.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3333333333333333,180,67.0,4.0,8.0,-1.7,-1.9,-3.6,26.27,30.18,-2.08,16.46,0.06,11.05,-0.54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.04,-5.0,-6.0
535,0,0,0,0,1,0,1,-1,0.7857142857142857,-500,16.0,11.0,3.0,7.39,6.64,14.03,36.14,17.19,8.59,6.49,4.16,5.57,5.98,5.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4615384615384616,400,67.0,6.0,7.0,0.55,0.24,0.8,27.54,24.55,6.61,7.08,4.68,5.52,5.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,-14.5,-13.5
2627,0,0,1,0,0,0,1,-1,0.6153846153846154,-120,67.0,8.0,5.0,3.09,4.36,7.45,33.55,19.77,-1.6,15.05,0.35,8.41,-0.26,10.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,100,67.0,8.0,5.0,4.24,6.19,10.42,33.55,17.66,-1.34,15.19,0.6,8.08,0.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.04,-2.5,-2.5
3227,0,0,0,0,1,0,1,-1,0.0,260,67.0,0.0,12.0,-9.64,-10.56,-20.2,15.18,39.91,-3.01,18.1,-0.75,10.32,-1.17,13.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,-320,67.0,6.0,6.0,1.28,-3.72,-2.44,26.76,29.64,-1.8,17.29,-0.45,9.38,-0.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.61,10.0,7.5
733,0,0,0,0,1,0,1,-1,0.16666666666666666,2587,67.0,2.0,10.0,-10.39,-7.74,-18.13,14.36,39.1,5.49,7.64,2.14,7.19,3.84,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7142857142857143,-4163,67.0,10.0,4.0,5.69,0.86,6.55,37.78,25.54,8.71,6.85,3.49,4.93,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.68,26.0,27.5
5695,0,0,0,0,1,0,1,-1,0.7692307692307693,-300,67.0,10.0,3.0,4.96,-0.87,4.09,78.16,-16.88,16.76,2.99,8.93,-0.75,9.96,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5384615384615384,250,67.0,7.0,6.0,5.18,-2.66,2.52,80.23,-14.18,14.07,3.02,9.63,0.78,10.87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.16,-5.0,-7.0
787,0,0,0,0,0,1,0,0,0.5,-300,67.0,7.0,7.0,-3.05,1.01,-2.04,23.13,24.28,7.32,6.45,3.67,4.64,5.71,5.39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5384615384615384,250,67.0,7.0,6.0,-0.68,-1.75,-2.43,24.18,27.07,7.16,7.79,3.33,5.4,4.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.36,-8.0,-7.5
2614,0,0,1,0,0,0,1,-1,0.16666666666666666,450,67.0,2.0,10.0,-2.99,-0.52,-3.51,26.67,28.49,-1.69,17.02,0.24,9.41,-0.35,12.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9230769230769232,-600,15.0,12.0,1.0,-0.18,10.18,9.99,33.67,15.75,-0.22,15.01,0.18,7.55,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.63,11.5,14.5
6438,0,0,0,1,0,0,1,-1,0.5384615384615384,199,67.0,7.0,6.0,2.09,7.3,9.39,69.29,-19.97,9.95,2.46,7.53,2.3,8.76,1.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,-240,67.0,7.0,6.0,-0.49,8.56,8.07,70.53,-22.63,11.23,1.92,7.18,0.89,9.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,3.5,6.0
1836,0,0,1,0,0,0,1,-1,0.8461538461538461,-240,18.0,11.0,2.0,0.47,7.38,7.85,29.07,18.64,6.73,6.99,3.23,5.23,5.37,5.37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6153846153846154,200,67.0,8.0,5.0,-0.67,9.44,8.77,29.89,14.91,5.96,6.57,2.96,4.41,4.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.87,-7.0,-6.0
6175,0,0,1,0,0,0,1,-1,0.5384615384615384,-300,67.0,7.0,6.0,3.06,2.63,5.69,68.21,-14.78,13.18,5.12,7.66,1.78,8.91,2.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,240,67.0,4.0,8.0,-5.45,-4.14,-9.59,57.92,-6.29,8.9,4.37,6.68,2.3,8.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.84,-10.5,-8.0
3530,0,0,1,0,0,0,1,-1,0.7857142857142857,-4000,13.0,11.0,3.0,3.21,9.49,12.7,79.62,-23.94,10.88,2.44,9.69,0.74,10.3,1.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5714285714285714,2000,67.0,8.0,6.0,-0.59,-6.07,-6.66,69.21,-6.07,10.12,3.38,6.95,2.35,8.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.82,-21.0,-25.5
3762,0,0,0,1,0,0,1,-1,0.16666666666666666,110,67.0,2.0,10.0,-1.82,-13.41,-15.23,67.57,-0.18,10.55,5.31,6.41,3.07,8.42,3.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,-130,67.0,4.0,8.0,-9.83,-1.07,-10.9,58.62,-15.07,10.35,3.63,6.21,1.94,8.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.54,1.0,2.0
2490,0,1,0,0,0,0,1,-1,0.6153846153846154,1200,67.0,8.0,5.0,-3.85,10.26,6.41,26.21,13.62,-1.81,14.65,-0.91,7.49,-0.91,10.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8461538461538461,-2000,7.0,11.0,2.0,5.72,14.35,20.06,42.0,10.79,0.06,15.21,1.61,7.4,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,18.5,23.0
2327,0,0,0,0,1,0,1,-1,0.4166666666666667,-140,67.0,5.0,7.0,-0.37,2.88,2.51,30.0,22.25,6.28,7.42,2.62,4.97,4.78,5.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6153846153846154,120,67.0,8.0,5.0,10.75,-1.37,9.38,41.98,29.31,7.05,7.85,4.39,5.54,6.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.08,-1.0,-3.0
1656,0,0,1,0,0,0,1,-1,0.25,113,67.0,3.0,9.0,-6.65,5.72,-0.92,23.55,22.32,7.02,7.1,3.56,5.7,5.3,5.78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8461538461538461,-127,11.0,11.0,2.0,13.72,1.04,14.75,43.99,24.65,8.67,7.66,3.43,5.57,6.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.13,1.0,2.0
1194,0,0,0,1,0,0,1,-1,0.5384615384615384,150,67.0,7.0,6.0,-0.82,5.96,5.13,28.18,18.67,6.72,6.45,3.95,4.42,5.33,5.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8461538461538461,-170,9.0,11.0,2.0,4.92,8.64,13.56,32.65,16.26,7.25,5.28,4.03,4.2,5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.46,5.5,3.5
969,0,0,1,0,0,0,1,-1,0.6153846153846154,-230,67.0,8.0,5.0,4.23,6.83,11.06,33.98,16.2,6.54,6.81,4.75,3.99,5.93,5.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7857142857142857,190,11.0,11.0,3.0,1.99,8.06,10.05,32.76,15.81,7.12,6.45,3.49,3.07,5.53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.45,-5.5,-6.0
1478,0,0,0,0,1,0,1,-1,0.8461538461538461,-20825,14.0,11.0,2.0,6.98,2.69,9.67,38.71,23.07,7.45,8.29,4.43,4.12,5.91,5.78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,10675,67.0,3.0,9.0,-6.54,-6.15,-12.69,17.87,33.18,4.98,8.51,3.56,6.08,4.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.74,-33.0,-34.0
43,0,0,1,0,0,0,1,-1,0.7142857142857143,-32400,20.0,10.0,4.0,4.04,8.81,12.85,32.54,15.5,7.77,5.64,4.43,5.07,5.82,5.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,15600,67.0,2.0,10.0,-7.0,-8.37,-15.37,19.23,36.18,5.59,7.47,3.02,6.25,4.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.57,-31.0,-39.5
4949,0,0,0,0,1,0,1,-1,0.4166666666666667,105,67.0,5.0,7.0,-1.4,0.13,-1.27,41.83,11.4,8.71,5.21,4.85,3.35,6.71,4.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5384615384615384,-125,67.0,7.0,6.0,5.19,-4.0,1.19,49.45,17.32,10.15,5.07,5.64,4.38,7.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.81,1.0,1.5
4737,0,0,0,1,0,0,1,-1,0.6153846153846154,-375,67.0,8.0,5.0,2.7,0.24,2.94,48.43,12.15,8.08,6.04,5.96,2.64,6.82,4.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,305,67.0,8.0,5.0,0.59,5.1,5.69,44.97,9.89,9.89,4.43,4.82,3.99,7.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,-7.0,-10.0
6718,0,0,0,0,1,0,1,-1,0.5384615384615384,-550,67.0,7.0,6.0,-4.64,-1.84,-6.48,58.96,-8.19,10.14,3.97,6.18,1.76,8.56,2.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4166666666666667,400,67.0,5.0,7.0,-8.57,-5.38,-13.95,55.15,-2.97,8.76,4.35,6.48,2.81,7.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.89,-13.0,-13.0
3604,0,0,1,0,0,0,1,-1,0.25,270,67.0,3.0,9.0,-7.17,-3.74,-10.91,62.6,-9.14,10.71,3.45,5.92,2.71,8.43,3.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6153846153846154,-330,67.0,8.0,5.0,-0.04,-0.24,-0.28,68.99,-12.32,12.15,3.71,6.25,1.9,8.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.75,11.0,9.0
1116,0,0,0,1,0,0,1,-1,0.4166666666666667,220,67.0,5.0,7.0,0.04,-5.09,-5.04,25.88,32.39,5.94,7.28,2.58,5.15,4.75,5.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5384615384615384,-260,67.0,7.0,6.0,2.7,0.93,3.63,30.14,24.28,8.44,7.18,3.6,4.37,6.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.6,6.0,6.5
436,0,0,0,1,0,0,1,-1,0.6153846153846154,-240,67.0,8.0,5.0,1.62,8.53,10.15,30.46,14.82,8.61,5.88,3.3,4.12,5.77,5.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8461538461538461,200,7.0,11.0,2.0,9.19,4.83,14.02,42.36,19.25,9.48,6.41,4.63,5.04,6.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.58,-5.0,-6.5
3061,0,0,0,0,1,0,1,-1,0.5714285714285714,-355,67.0,8.0,6.0,4.61,-4.84,-0.23,32.68,30.23,-2.04,16.88,0.59,8.14,-0.09,11.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3333333333333333,285,67.0,4.0,8.0,-1.7,-1.9,-3.6,26.27,30.18,-2.08,16.46,0.06,11.05,-0.54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.04,-7.5,-9.0
1078,0,0,0,1,0,0,1,-1,0.4166666666666667,-157,67.0,5.0,7.0,2.93,-4.32,-1.39,30.18,30.06,6.97,8.88,4.86,5.52,5.48,6.65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5384615384615384,137,67.0,7.0,6.0,4.11,-4.49,-0.38,31.45,29.8,7.35,8.44,4.81,5.39,5.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.31,-2.5,-3.0
6777,0,0,0,0,0,1,0,0,0.7142857142857143,125,67.0,10.0,4.0,-2.6,7.07,4.47,66.27,-18.47,11.15,2.91,6.96,1.12,9.24,1.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5833333333333334,-145,67.0,7.0,5.0,-1.72,4.36,2.63,62.66,-16.08,10.35,3.25,6.53,1.26,8.68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.12,2.0,2.5
1941,0,0,1,0,0,0,1,-1,0.6923076923076923,-260,67.0,9.0,4.0,5.44,-1.99,3.45,34.91,29.41,7.86,8.55,4.21,5.47,6.35,6.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,220,67.0,3.0,9.0,-3.97,-5.14,-9.1,23.64,31.19,6.68,7.69,2.36,5.2,4.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.91,-6.0,-6.5
3332,0,1,0,0,0,0,1,-1,0.6923076923076923,-1050,67.0,9.0,4.0,9.43,0.83,10.26,82.86,-17.11,11.86,2.0,8.22,1.86,9.7,1.97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,700,67.0,3.0,9.0,-6.06,-3.62,-9.68,63.8,-9.44,10.08,2.91,6.98,2.95,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.95,-23.5,-20.0
96,0,0,1,0,0,0,1,-1,0.5384615384615384,-827,67.0,7.0,6.0,-4.98,7.12,2.15,21.35,17.4,6.55,5.85,2.99,3.57,4.59,4.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,628,67.0,5.0,7.0,-7.5,-1.32,-8.82,18.28,29.03,5.66,6.82,2.4,4.28,4.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45,-17.0,-17.0
3968,0,0,0,0,1,0,1,-1,0.08333333333333333,290,67.0,1.0,11.0,-16.87,-1.3,-18.17,53.59,-4.01,8.54,4.62,6.18,2.81,7.36,3.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,-360,67.0,4.0,8.0,-9.83,-1.07,-10.9,58.62,-15.07,10.35,3.63,6.21,1.94,8.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.54,10.5,9.5
4072,0,0,0,0,1,0,1,-1,0.7692307692307693,255,67.0,10.0,3.0,1.21,0.99,2.2,70.17,-15.62,12.8,3.63,6.58,1.11,8.2,2.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7692307692307693,-315,67.0,10.0,3.0,4.02,1.44,5.47,74.24,-15.17,13.04,2.94,7.2,2.36,10.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.73,8.5,7.5
4674,0,0,0,1,0,0,1,-1,0.16666666666666666,515,67.0,2.0,10.0,-12.01,-7.52,-19.53,28.05,26.73,6.61,5.78,4.18,4.29,5.16,4.87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6428571428571429,-665,67.0,9.0,5.0,4.15,-2.01,2.13,50.15,15.32,9.5,5.56,5.71,3.52,7.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,15.5,14.5
1302,0,0,0,1,0,0,1,-1,0.6923076923076923,190,67.0,9.0,4.0,-0.45,6.87,6.42,28.02,17.49,5.61,7.22,2.53,4.29,4.36,5.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7692307692307693,-230,17.0,10.0,3.0,9.8,-1.16,8.65,40.39,25.96,7.62,6.9,3.73,4.71,6.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.52,7.0,6.0
546,0,0,0,0,1,0,1,-1,0.5384615384615384,-230,67.0,7.0,6.0,0.1,2.87,2.96,27.17,21.43,7.31,6.22,3.5,5.31,5.37,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5384615384615384,190,67.0,7.0,6.0,0.9,-2.34,-1.44,26.55,28.98,7.85,6.71,2.81,6.29,4.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.42,-6.5,-6.5
1741,0,0,1,0,0,0,1,-1,0.6923076923076923,201,20.0,9.0,4.0,4.2,7.94,12.14,38.08,15.41,7.88,6.51,2.87,5.03,6.03,5.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5714285714285714,-229,67.0,8.0,6.0,3.26,6.51,9.77,34.0,17.47,7.49,6.41,4.37,4.87,5.92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.18,8.0,6.0
3989,0,0,0,0,1,0,1,-1,0.6153846153846154,-175,67.0,8.0,5.0,7.38,2.58,9.96,84.9,-18.25,12.35,2.3,7.76,2.24,10.09,2.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7857142857142857,155,14.0,11.0,3.0,2.51,9.51,12.02,74.96,-27.01,10.95,1.81,7.72,0.42,9.08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.14,-5.5,-3.5
5021,0,0,0,0,0,1,0,0,0.6153846153846154,-200,67.0,8.0,5.0,4.04,4.7,8.73,49.45,5.91,9.08,3.62,6.34,3.12,7.53,3.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4615384615384616,175,67.0,6.0,7.0,8.56,-2.01,6.56,51.51,11.7,9.87,5.82,6.0,2.75,7.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.65,-6.0,-5.0
4511,0,0,0,1,0,0,1,-1,0.16666666666666666,195,67.0,2.0,10.0,-0.23,-11.99,-12.22,41.96,28.74,8.61,7.36,5.02,4.8,6.35,5.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4166666666666667,-230,67.0,5.0,7.0,-1.4,0.13,-1.27,41.83,11.4,8.71,5.21,4.85,3.35,6.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.35,4.5,6.0
6105,0,0,1,0,0,0,1,-1,0.3333333333333333,-310,67.0,4.0,8.0,3.46,-1.5,1.96,71.52,-10.16,10.57,3.86,7.0,2.52,9.08,2.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,252,67.0,8.0,5.0,-0.61,-4.42,-5.03,64.58,-7.7,10.33,3.12,6.06,2.43,8.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,-10.5,-8.0
4023,0,0,0,0,1,0,1,-1,0.5384615384615384,260,67.0,7.0,6.0,-0.41,1.79,1.37,71.69,-18.31,11.34,2.85,6.81,1.4,8.88,1.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7857142857142857,-320,13.0,11.0,3.0,3.21,9.49,12.7,79.62,-23.94,10.88,2.44,9.69,0.74,10.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.47,9.5,7.5
2333,0,0,0,0,1,0,1,-1,0.0,145,67.0,0.0,12.0,-9.19,-8.85,-18.04,19.07,36.62,5.8,8.36,2.62,6.32,4.42,6.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,-165,67.0,3.0,9.0,-6.47,-2.82,-9.29,20.93,28.48,6.45,8.6,2.67,6.22,4.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.68,3.5,3.5
518,0,0,0,1,0,0,1,-1,0.5,-1700,67.0,6.0,6.0,6.84,1.58,8.42,36.97,19.85,7.79,6.42,3.29,3.9,5.73,5.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.16666666666666666,1000,67.0,2.0,10.0,-2.04,-2.15,-4.2,25.98,28.86,8.16,7.79,2.2,6.06,5.14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.57,-21.0,-22.5
2189,0,0,0,0,1,0,1,-1,0.08333333333333333,2485,67.0,1.0,11.0,-6.24,-6.42,-12.66,21.85,41.43,5.66,8.95,2.2,7.17,4.4,7.31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8571428571428571,-4485,7.0,12.0,2.0,2.47,13.11,15.58,32.54,10.99,6.82,6.02,3.52,4.07,5.43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.62,27.5,27.5
5407,0,0,0,1,0,0,1,-1,0.5384615384615384,-210,67.0,7.0,6.0,-4.32,5.04,0.73,69.97,-25.31,11.62,1.66,8.3,-0.38,9.11,1.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,180,67.0,4.0,8.0,0.08,-4.59,-4.51,75.51,-11.9,13.17,3.11,8.12,1.07,10.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,-2.0,-4.5
2640,0,0,1,0,0,0,1,-1,0.08333333333333333,420,67.0,1.0,11.0,0.74,-9.32,-8.58,29.88,37.59,-1.89,17.18,-0.2,8.75,-0.27,12.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8571428571428571,-550,12.0,12.0,2.0,10.77,4.87,15.65,47.17,20.57,-0.94,15.81,2.94,7.79,1.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.36,15.5,13.5
3386,0,0,1,0,0,0,1,-1,0.6923076923076923,-200,24.0,9.0,4.0,5.74,4.79,10.52,78.82,-22.75,12.27,2.06,6.9,0.65,9.33,1.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4615384615384616,170,67.0,6.0,7.0,1.26,6.78,8.04,74.2,-24.22,12.44,1.71,7.99,0.62,10.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,-2.5,-4.5
3881,0,0,0,0,1,0,1,-1,0.3333333333333333,200,67.0,4.0,8.0,-7.4,0.44,-6.95,63.98,-17.74,10.04,3.09,5.72,1.5,7.52,2.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6153846153846154,-240,67.0,8.0,5.0,-0.04,-0.24,-0.28,68.99,-12.32,12.15,3.71,6.25,1.9,8.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.75,7.5,6.5
845,0,0,1,0,0,0,0,0,0.9285714285714286,150,2.0,13.0,1.0,7.52,16.75,24.27,41.11,7.21,7.84,5.63,4.54,3.04,5.88,4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8571428571428571,-170,4.0,12.0,2.0,15.45,3.35,18.8,48.98,19.2,7.61,6.32,6.16,4.09,6.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.84,2.5,3.0
2172,0,0,0,0,1,0,1,-1,0.6923076923076923,-700,67.0,9.0,4.0,-0.84,-1.92,-2.75,25.64,29.4,6.58,7.83,2.9,6.15,4.96,6.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16666666666666666,500,67.0,2.0,10.0,-7.28,-9.34,-16.61,19.59,39.9,5.59,8.6,3.14,7.31,4.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.34,-16.5,-16.0
3168,0,0,0,0,1,0,1,-1,0.3333333333333333,905,67.0,4.0,8.0,0.13,-2.12,-1.99,29.27,31.22,-1.55,16.21,-0.44,9.6,-0.43,12.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7142857142857143,-1605,19.0,10.0,4.0,4.08,9.65,13.72,34.33,14.21,-0.25,14.01,0.85,8.14,0.57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.45,21.5,20.0
